Periode;Wilayah;Kecamatan;Nama Puskesmas;Poli;Baru;Lama;Total Kunjungan
Maret;Surabaya Barat;Asem Rowo;Puskesmas Asemrowo;BATRA;0;3;3
Maret;Surabaya Barat;Asem Rowo;Puskesmas Asemrowo;GIGI;37;201;238
Maret;Surabaya Barat;Asem Rowo;Puskesmas Asemrowo;GIZI;0;1;1
Maret;Surabaya Barat;Asem Rowo;Puskesmas Asemrowo;INSTALASI GAWAT DARURAT;;;0
Maret;Surabaya Barat;Asem Rowo;Puskesmas Asemrowo;KIA;128;434;562
Maret;Surabaya Barat;Asem Rowo;Puskesmas Asemrowo;LABORATORIUM;;;0
Maret;Surabaya Barat;Asem Rowo;Puskesmas Asemrowo;LANSIA;;;0
Maret;Surabaya Barat;Asem Rowo;Puskesmas Asemrowo;MATA;;;0
Maret;Surabaya Barat;Asem Rowo;Puskesmas Asemrowo;PKPR;;;0
Maret;Surabaya Barat;Asem Rowo;Puskesmas Asemrowo;Poli PCR-SWAB;;;0
Maret;Surabaya Barat;Asem Rowo;Puskesmas Asemrowo;PSIKOLOGI;2;8;10
Maret;Surabaya Barat;Asem Rowo;Puskesmas Asemrowo;PTRM;;;0
Maret;Surabaya Barat;Asem Rowo;Puskesmas Asemrowo;RAWAT INAP;;;0
Maret;Surabaya Barat;Asem Rowo;Puskesmas Asemrowo;SANITASI;;;0
Maret;Surabaya Barat;Asem Rowo;Puskesmas Asemrowo;STD;;;0
Maret;Surabaya Barat;Asem Rowo;Puskesmas Asemrowo;TBC/PARU;;;0
Maret;Surabaya Barat;Asem Rowo;Puskesmas Asemrowo;UMUM;122;1394;1516
Maret;Surabaya Barat;Asem Rowo;Puskesmas Asemrowo;VCT;;;0
Maret;Surabaya Selatan;Wiyung;Puskesmas Balas Klumprik;BATRA;2;15;17
Maret;Surabaya Selatan;Wiyung;Puskesmas Balas Klumprik;GIGI;22;146;168
Maret;Surabaya Selatan;Wiyung;Puskesmas Balas Klumprik;GIZI;3;6;9
Maret;Surabaya Selatan;Wiyung;Puskesmas Balas Klumprik;INSTALASI GAWAT DARURAT;;;0
Maret;Surabaya Selatan;Wiyung;Puskesmas Balas Klumprik;KIA;46;176;222
Maret;Surabaya Selatan;Wiyung;Puskesmas Balas Klumprik;LABORATORIUM;;;0
Maret;Surabaya Selatan;Wiyung;Puskesmas Balas Klumprik;LANSIA;7;240;247
Maret;Surabaya Selatan;Wiyung;Puskesmas Balas Klumprik;MATA;;;0
Maret;Surabaya Selatan;Wiyung;Puskesmas Balas Klumprik;PKPR;;;0
Maret;Surabaya Selatan;Wiyung;Puskesmas Balas Klumprik;Poli PCR-SWAB;;;0
Maret;Surabaya Selatan;Wiyung;Puskesmas Balas Klumprik;PSIKOLOGI;4;5;9
Maret;Surabaya Selatan;Wiyung;Puskesmas Balas Klumprik;PTRM;;;0
Maret;Surabaya Selatan;Wiyung;Puskesmas Balas Klumprik;RAWAT INAP;;;0
Maret;Surabaya Selatan;Wiyung;Puskesmas Balas Klumprik;SANITASI;;;0
Maret;Surabaya Selatan;Wiyung;Puskesmas Balas Klumprik;STD;;;0
Maret;Surabaya Selatan;Wiyung;Puskesmas Balas Klumprik;TBC/PARU;;;0
Maret;Surabaya Selatan;Wiyung;Puskesmas Balas Klumprik;UMUM;124;498;622
Maret;Surabaya Selatan;Wiyung;Puskesmas Balas Klumprik;VCT;;;0
Maret;Surabaya Barat;Tandes;Puskesmas Balongsari;BATRA;1;11;12
Maret;Surabaya Barat;Tandes;Puskesmas Balongsari;GIGI;31;269;300
Maret;Surabaya Barat;Tandes;Puskesmas Balongsari;GIZI;0;1;1
Maret;Surabaya Barat;Tandes;Puskesmas Balongsari;INSTALASI GAWAT DARURAT;1;3;4
Maret;Surabaya Barat;Tandes;Puskesmas Balongsari;KIA;91;412;503
Maret;Surabaya Barat;Tandes;Puskesmas Balongsari;LABORATORIUM;;;0
Maret;Surabaya Barat;Tandes;Puskesmas Balongsari;LANSIA;8;471;479
Maret;Surabaya Barat;Tandes;Puskesmas Balongsari;MATA;;;0
Maret;Surabaya Barat;Tandes;Puskesmas Balongsari;PKPR;;;0
Maret;Surabaya Barat;Tandes;Puskesmas Balongsari;Poli PCR-SWAB;;;0
Maret;Surabaya Barat;Tandes;Puskesmas Balongsari;PSIKOLOGI;22;3;25
Maret;Surabaya Barat;Tandes;Puskesmas Balongsari;PTRM;;;0
Maret;Surabaya Barat;Tandes;Puskesmas Balongsari;RAWAT INAP;0;4;4
Maret;Surabaya Barat;Tandes;Puskesmas Balongsari;SANITASI;;;0
Maret;Surabaya Barat;Tandes;Puskesmas Balongsari;STD;;;0
Maret;Surabaya Barat;Tandes;Puskesmas Balongsari;TBC/PARU;3;73;76
Maret;Surabaya Barat;Tandes;Puskesmas Balongsari;UMUM;210;876;1086
Maret;Surabaya Barat;Tandes;Puskesmas Balongsari;VCT;;;0
Maret;Surabaya Barat;Lakarsantri;Puskesmas Bangkingan;BATRA;2;14;16
Maret;Surabaya Barat;Lakarsantri;Puskesmas Bangkingan;GIGI;10;255;265
Maret;Surabaya Barat;Lakarsantri;Puskesmas Bangkingan;GIZI;;;0
Maret;Surabaya Barat;Lakarsantri;Puskesmas Bangkingan;INSTALASI GAWAT DARURAT;;;0
Maret;Surabaya Barat;Lakarsantri;Puskesmas Bangkingan;KIA;47;289;336
Maret;Surabaya Barat;Lakarsantri;Puskesmas Bangkingan;LABORATORIUM;;;0
Maret;Surabaya Barat;Lakarsantri;Puskesmas Bangkingan;LANSIA;4;138;142
Maret;Surabaya Barat;Lakarsantri;Puskesmas Bangkingan;MATA;;;0
Maret;Surabaya Barat;Lakarsantri;Puskesmas Bangkingan;PKPR;;;0
Maret;Surabaya Barat;Lakarsantri;Puskesmas Bangkingan;Poli PCR-SWAB;;;0
Maret;Surabaya Barat;Lakarsantri;Puskesmas Bangkingan;PSIKOLOGI;;;0
Maret;Surabaya Barat;Lakarsantri;Puskesmas Bangkingan;PTRM;;;0
Maret;Surabaya Barat;Lakarsantri;Puskesmas Bangkingan;RAWAT INAP;;;0
Maret;Surabaya Barat;Lakarsantri;Puskesmas Bangkingan;SANITASI;;;0
Maret;Surabaya Barat;Lakarsantri;Puskesmas Bangkingan;STD;;;0
Maret;Surabaya Barat;Lakarsantri;Puskesmas Bangkingan;TBC/PARU;;;0
Maret;Surabaya Barat;Lakarsantri;Puskesmas Bangkingan;UMUM;85;748;833
Maret;Surabaya Barat;Lakarsantri;Puskesmas Bangkingan;VCT;;;0
Maret;Surabaya Selatan;Sawahan;Puskesmas Banyu Urip;BATRA;2;11;13
Maret;Surabaya Selatan;Sawahan;Puskesmas Banyu Urip;GIGI;55;195;250
Maret;Surabaya Selatan;Sawahan;Puskesmas Banyu Urip;GIZI;;;0
Maret;Surabaya Selatan;Sawahan;Puskesmas Banyu Urip;INSTALASI GAWAT DARURAT;3;2;5
Maret;Surabaya Selatan;Sawahan;Puskesmas Banyu Urip;KIA;105;585;690
Maret;Surabaya Selatan;Sawahan;Puskesmas Banyu Urip;LABORATORIUM;;;0
Maret;Surabaya Selatan;Sawahan;Puskesmas Banyu Urip;LANSIA;1;63;64
Maret;Surabaya Selatan;Sawahan;Puskesmas Banyu Urip;MATA;;;0
Maret;Surabaya Selatan;Sawahan;Puskesmas Banyu Urip;PKPR;64;33;97
Maret;Surabaya Selatan;Sawahan;Puskesmas Banyu Urip;Poli PCR-SWAB;;;0
Maret;Surabaya Selatan;Sawahan;Puskesmas Banyu Urip;PSIKOLOGI;1;5;6
Maret;Surabaya Selatan;Sawahan;Puskesmas Banyu Urip;PTRM;;;0
Maret;Surabaya Selatan;Sawahan;Puskesmas Banyu Urip;RAWAT INAP;;;0
Maret;Surabaya Selatan;Sawahan;Puskesmas Banyu Urip;SANITASI;;;0
Maret;Surabaya Selatan;Sawahan;Puskesmas Banyu Urip;STD;;;0
Maret;Surabaya Selatan;Sawahan;Puskesmas Banyu Urip;TBC/PARU;20;266;286
Maret;Surabaya Selatan;Sawahan;Puskesmas Banyu Urip;UMUM;279;2234;2513
Maret;Surabaya Selatan;Sawahan;Puskesmas Banyu Urip;VCT;;;0
Maret;Surabaya Barat;Pakal;Puskesmas Benowo;BATRA;;;0
Maret;Surabaya Barat;Pakal;Puskesmas Benowo;GIGI;71;351;422
Maret;Surabaya Barat;Pakal;Puskesmas Benowo;GIZI;13;18;31
Maret;Surabaya Barat;Pakal;Puskesmas Benowo;INSTALASI GAWAT DARURAT;;;0
Maret;Surabaya Barat;Pakal;Puskesmas Benowo;KIA;167;815;982
Maret;Surabaya Barat;Pakal;Puskesmas Benowo;LABORATORIUM;;;0
Maret;Surabaya Barat;Pakal;Puskesmas Benowo;LANSIA;10;483;493
Maret;Surabaya Barat;Pakal;Puskesmas Benowo;MATA;;;0
Maret;Surabaya Barat;Pakal;Puskesmas Benowo;PKPR;;;0
Maret;Surabaya Barat;Pakal;Puskesmas Benowo;Poli PCR-SWAB;;;0
Maret;Surabaya Barat;Pakal;Puskesmas Benowo;PSIKOLOGI;3;8;11
Maret;Surabaya Barat;Pakal;Puskesmas Benowo;PTRM;;;0
Maret;Surabaya Barat;Pakal;Puskesmas Benowo;RAWAT INAP;;;0
Maret;Surabaya Barat;Pakal;Puskesmas Benowo;SANITASI;;;0
Maret;Surabaya Barat;Pakal;Puskesmas Benowo;STD;;;0
Maret;Surabaya Barat;Pakal;Puskesmas Benowo;TBC/PARU;;;0
Maret;Surabaya Barat;Pakal;Puskesmas Benowo;UMUM;204;1604;1808
Maret;Surabaya Barat;Pakal;Puskesmas Benowo;VCT;;;0
Maret;Surabaya Utara;Kenjeran;Puskesmas Bulak Banteng;BATRA;0;7;7
Maret;Surabaya Utara;Kenjeran;Puskesmas Bulak Banteng;GIGI;34;285;319
Maret;Surabaya Utara;Kenjeran;Puskesmas Bulak Banteng;GIZI;3;10;13
Maret;Surabaya Utara;Kenjeran;Puskesmas Bulak Banteng;INSTALASI GAWAT DARURAT;;;0
Maret;Surabaya Utara;Kenjeran;Puskesmas Bulak Banteng;KIA;108;452;560
Maret;Surabaya Utara;Kenjeran;Puskesmas Bulak Banteng;LABORATORIUM;;;0
Maret;Surabaya Utara;Kenjeran;Puskesmas Bulak Banteng;LANSIA;10;219;229
Maret;Surabaya Utara;Kenjeran;Puskesmas Bulak Banteng;MATA;;;0
Maret;Surabaya Utara;Kenjeran;Puskesmas Bulak Banteng;PKPR;;;0
Maret;Surabaya Utara;Kenjeran;Puskesmas Bulak Banteng;Poli PCR-SWAB;;;0
Maret;Surabaya Utara;Kenjeran;Puskesmas Bulak Banteng;PSIKOLOGI;2;2;4
Maret;Surabaya Utara;Kenjeran;Puskesmas Bulak Banteng;PTRM;;;0
Maret;Surabaya Utara;Kenjeran;Puskesmas Bulak Banteng;RAWAT INAP;;;0
Maret;Surabaya Utara;Kenjeran;Puskesmas Bulak Banteng;SANITASI;;;0
Maret;Surabaya Utara;Kenjeran;Puskesmas Bulak Banteng;STD;;;0
Maret;Surabaya Utara;Kenjeran;Puskesmas Bulak Banteng;TBC/PARU;;;0
Maret;Surabaya Utara;Kenjeran;Puskesmas Bulak Banteng;UMUM;144;2085;2229
Maret;Surabaya Utara;Kenjeran;Puskesmas Bulak Banteng;VCT;;;0
Maret;Surabaya Pusat;Tegalsari;Puskesmas Dr. Soetomo;BATRA;1;4;5
Maret;Surabaya Pusat;Tegalsari;Puskesmas Dr. Soetomo;GIGI;36;99;135
Maret;Surabaya Pusat;Tegalsari;Puskesmas Dr. Soetomo;GIZI;;;0
Maret;Surabaya Pusat;Tegalsari;Puskesmas Dr. Soetomo;INSTALASI GAWAT DARURAT;;;0
Maret;Surabaya Pusat;Tegalsari;Puskesmas Dr. Soetomo;KIA;126;431;557
Maret;Surabaya Pusat;Tegalsari;Puskesmas Dr. Soetomo;LABORATORIUM;;;0
Maret;Surabaya Pusat;Tegalsari;Puskesmas Dr. Soetomo;LANSIA;15;400;415
Maret;Surabaya Pusat;Tegalsari;Puskesmas Dr. Soetomo;MATA;;;0
Maret;Surabaya Pusat;Tegalsari;Puskesmas Dr. Soetomo;PKPR;;;0
Maret;Surabaya Pusat;Tegalsari;Puskesmas Dr. Soetomo;Poli PCR-SWAB;;;0
Maret;Surabaya Pusat;Tegalsari;Puskesmas Dr. Soetomo;PSIKOLOGI;1;1;2
Maret;Surabaya Pusat;Tegalsari;Puskesmas Dr. Soetomo;PTRM;;;0
Maret;Surabaya Pusat;Tegalsari;Puskesmas Dr. Soetomo;RAWAT INAP;;;0
Maret;Surabaya Pusat;Tegalsari;Puskesmas Dr. Soetomo;SANITASI;;;0
Maret;Surabaya Pusat;Tegalsari;Puskesmas Dr. Soetomo;STD;;;0
Maret;Surabaya Pusat;Tegalsari;Puskesmas Dr. Soetomo;TBC/PARU;;;0
Maret;Surabaya Pusat;Tegalsari;Puskesmas Dr. Soetomo;UMUM;212;1148;1360
Maret;Surabaya Pusat;Tegalsari;Puskesmas Dr. Soetomo;VCT;;;0
Maret;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;BATRA;3;7;10
Maret;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;GIGI;43;193;236
Maret;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;GIZI;;;0
Maret;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;INSTALASI GAWAT DARURAT;17;12;29
Maret;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;KIA;165;651;816
Maret;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;LABORATORIUM;1;5;6
Maret;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;LANSIA;43;639;682
Maret;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;MATA;;;0
Maret;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;PKPR;;;0
Maret;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;Poli PCR-SWAB;;;0
Maret;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;PSIKOLOGI;4;25;29
Maret;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;PTRM;;;0
Maret;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;RAWAT INAP;1;3;4
Maret;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;SANITASI;;;0
Maret;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;STD;;;0
Maret;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;TBC/PARU;1;48;49
Maret;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;UMUM;337;1269;1606
Maret;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;VCT;;;0
Maret;Surabaya Utara;Krembangan;Puskesmas Dupak;BATRA;1;14;15
Maret;Surabaya Utara;Krembangan;Puskesmas Dupak;GIGI;26;143;169
Maret;Surabaya Utara;Krembangan;Puskesmas Dupak;GIZI;3;10;13
Maret;Surabaya Utara;Krembangan;Puskesmas Dupak;INSTALASI GAWAT DARURAT;23;17;40
Maret;Surabaya Utara;Krembangan;Puskesmas Dupak;KIA;69;623;692
Maret;Surabaya Utara;Krembangan;Puskesmas Dupak;LABORATORIUM;;;0
Maret;Surabaya Utara;Krembangan;Puskesmas Dupak;LANSIA;5;352;357
Maret;Surabaya Utara;Krembangan;Puskesmas Dupak;MATA;;;0
Maret;Surabaya Utara;Krembangan;Puskesmas Dupak;PKPR;;;0
Maret;Surabaya Utara;Krembangan;Puskesmas Dupak;Poli PCR-SWAB;;;0
Maret;Surabaya Utara;Krembangan;Puskesmas Dupak;PSIKOLOGI;6;31;37
Maret;Surabaya Utara;Krembangan;Puskesmas Dupak;PTRM;;;0
Maret;Surabaya Utara;Krembangan;Puskesmas Dupak;RAWAT INAP;15;6;21
Maret;Surabaya Utara;Krembangan;Puskesmas Dupak;SANITASI;;;0
Maret;Surabaya Utara;Krembangan;Puskesmas Dupak;STD;;;0
Maret;Surabaya Utara;Krembangan;Puskesmas Dupak;TBC/PARU;;;0
Maret;Surabaya Utara;Krembangan;Puskesmas Dupak;UMUM;126;1021;1147
Maret;Surabaya Utara;Krembangan;Puskesmas Dupak;VCT;;;0
Maret;Surabaya Timur;Tambaksari;Puskesmas Gading;BATRA;0;13;13
Maret;Surabaya Timur;Tambaksari;Puskesmas Gading;GIGI;37;175;212
Maret;Surabaya Timur;Tambaksari;Puskesmas Gading;GIZI;6;7;13
Maret;Surabaya Timur;Tambaksari;Puskesmas Gading;INSTALASI GAWAT DARURAT;;;0
Maret;Surabaya Timur;Tambaksari;Puskesmas Gading;KIA;178;740;918
Maret;Surabaya Timur;Tambaksari;Puskesmas Gading;LABORATORIUM;;;0
Maret;Surabaya Timur;Tambaksari;Puskesmas Gading;LANSIA;;;0
Maret;Surabaya Timur;Tambaksari;Puskesmas Gading;MATA;;;0
Maret;Surabaya Timur;Tambaksari;Puskesmas Gading;PKPR;;;0
Maret;Surabaya Timur;Tambaksari;Puskesmas Gading;Poli PCR-SWAB;;;0
Maret;Surabaya Timur;Tambaksari;Puskesmas Gading;PSIKOLOGI;2;12;14
Maret;Surabaya Timur;Tambaksari;Puskesmas Gading;PTRM;;;0
Maret;Surabaya Timur;Tambaksari;Puskesmas Gading;RAWAT INAP;;;0
Maret;Surabaya Timur;Tambaksari;Puskesmas Gading;SANITASI;;;0
Maret;Surabaya Timur;Tambaksari;Puskesmas Gading;STD;;;0
Maret;Surabaya Timur;Tambaksari;Puskesmas Gading;TBC/PARU;;;0
Maret;Surabaya Timur;Tambaksari;Puskesmas Gading;UMUM;193;2039;2232
Maret;Surabaya Timur;Tambaksari;Puskesmas Gading;VCT;;;0
Maret;Surabaya Selatan;Gayungan;Puskesmas Gayungan;BATRA;0;10;10
Maret;Surabaya Selatan;Gayungan;Puskesmas Gayungan;GIGI;43;361;404
Maret;Surabaya Selatan;Gayungan;Puskesmas Gayungan;GIZI;6;31;37
Maret;Surabaya Selatan;Gayungan;Puskesmas Gayungan;INSTALASI GAWAT DARURAT;;;0
Maret;Surabaya Selatan;Gayungan;Puskesmas Gayungan;KIA;85;441;526
Maret;Surabaya Selatan;Gayungan;Puskesmas Gayungan;LABORATORIUM;;;0
Maret;Surabaya Selatan;Gayungan;Puskesmas Gayungan;LANSIA;16;792;808
Maret;Surabaya Selatan;Gayungan;Puskesmas Gayungan;MATA;;;0
Maret;Surabaya Selatan;Gayungan;Puskesmas Gayungan;PKPR;;;0
Maret;Surabaya Selatan;Gayungan;Puskesmas Gayungan;Poli PCR-SWAB;11;24;35
Maret;Surabaya Selatan;Gayungan;Puskesmas Gayungan;PSIKOLOGI;3;10;13
Maret;Surabaya Selatan;Gayungan;Puskesmas Gayungan;PTRM;;;0
Maret;Surabaya Selatan;Gayungan;Puskesmas Gayungan;RAWAT INAP;;;0
Maret;Surabaya Selatan;Gayungan;Puskesmas Gayungan;SANITASI;;;0
Maret;Surabaya Selatan;Gayungan;Puskesmas Gayungan;STD;;;0
Maret;Surabaya Selatan;Gayungan;Puskesmas Gayungan;TBC/PARU;;;0
Maret;Surabaya Selatan;Gayungan;Puskesmas Gayungan;UMUM;200;1273;1473
Maret;Surabaya Selatan;Gayungan;Puskesmas Gayungan;VCT;;;0
Maret;Surabaya Pusat;Bubutan;Puskesmas Gundih;BATRA;0;8;8
Maret;Surabaya Pusat;Bubutan;Puskesmas Gundih;GIGI;10;174;184
Maret;Surabaya Pusat;Bubutan;Puskesmas Gundih;GIZI;;;0
Maret;Surabaya Pusat;Bubutan;Puskesmas Gundih;INSTALASI GAWAT DARURAT;;;0
Maret;Surabaya Pusat;Bubutan;Puskesmas Gundih;KIA;46;627;673
Maret;Surabaya Pusat;Bubutan;Puskesmas Gundih;LABORATORIUM;;;0
Maret;Surabaya Pusat;Bubutan;Puskesmas Gundih;LANSIA;2;429;431
Maret;Surabaya Pusat;Bubutan;Puskesmas Gundih;MATA;;;0
Maret;Surabaya Pusat;Bubutan;Puskesmas Gundih;PKPR;;;0
Maret;Surabaya Pusat;Bubutan;Puskesmas Gundih;Poli PCR-SWAB;;;0
Maret;Surabaya Pusat;Bubutan;Puskesmas Gundih;PSIKOLOGI;0;7;7
Maret;Surabaya Pusat;Bubutan;Puskesmas Gundih;PTRM;;;0
Maret;Surabaya Pusat;Bubutan;Puskesmas Gundih;RAWAT INAP;;;0
Maret;Surabaya Pusat;Bubutan;Puskesmas Gundih;SANITASI;;;0
Maret;Surabaya Pusat;Bubutan;Puskesmas Gundih;STD;;;0
Maret;Surabaya Pusat;Bubutan;Puskesmas Gundih;TBC/PARU;0;91;91
Maret;Surabaya Pusat;Bubutan;Puskesmas Gundih;UMUM;46;1434;1480
Maret;Surabaya Pusat;Bubutan;Puskesmas Gundih;VCT;;;0
Maret;Surabaya Timur;Gunung Anyar;Puskesmas Gunung Anyar;BATRA;;;0
Maret;Surabaya Timur;Gunung Anyar;Puskesmas Gunung Anyar;GIGI;51;121;172
Maret;Surabaya Timur;Gunung Anyar;Puskesmas Gunung Anyar;GIZI;1;1;2
Maret;Surabaya Timur;Gunung Anyar;Puskesmas Gunung Anyar;INSTALASI GAWAT DARURAT;;;0
Maret;Surabaya Timur;Gunung Anyar;Puskesmas Gunung Anyar;KIA;120;526;646
Maret;Surabaya Timur;Gunung Anyar;Puskesmas Gunung Anyar;LABORATORIUM;;;0
Maret;Surabaya Timur;Gunung Anyar;Puskesmas Gunung Anyar;LANSIA;11;435;446
Maret;Surabaya Timur;Gunung Anyar;Puskesmas Gunung Anyar;MATA;;;0
Maret;Surabaya Timur;Gunung Anyar;Puskesmas Gunung Anyar;PKPR;;;0
Maret;Surabaya Timur;Gunung Anyar;Puskesmas Gunung Anyar;Poli PCR-SWAB;;;0
Maret;Surabaya Timur;Gunung Anyar;Puskesmas Gunung Anyar;PSIKOLOGI;1;12;13
Maret;Surabaya Timur;Gunung Anyar;Puskesmas Gunung Anyar;PTRM;;;0
Maret;Surabaya Timur;Gunung Anyar;Puskesmas Gunung Anyar;RAWAT INAP;;;0
Maret;Surabaya Timur;Gunung Anyar;Puskesmas Gunung Anyar;SANITASI;;;0
Maret;Surabaya Timur;Gunung Anyar;Puskesmas Gunung Anyar;STD;;;0
Maret;Surabaya Timur;Gunung Anyar;Puskesmas Gunung Anyar;TBC/PARU;;;0
Maret;Surabaya Timur;Gunung Anyar;Puskesmas Gunung Anyar;UMUM;234;936;1170
Maret;Surabaya Timur;Gunung Anyar;Puskesmas Gunung Anyar;VCT;;;0
Maret;Surabaya Selatan;Wonokromo;Puskesmas Jagir;BATRA;6;78;84
Maret;Surabaya Selatan;Wonokromo;Puskesmas Jagir;GIGI;83;292;375
Maret;Surabaya Selatan;Wonokromo;Puskesmas Jagir;GIZI;6;16;22
Maret;Surabaya Selatan;Wonokromo;Puskesmas Jagir;INSTALASI GAWAT DARURAT;33;31;64
Maret;Surabaya Selatan;Wonokromo;Puskesmas Jagir;KIA;202;847;1049
Maret;Surabaya Selatan;Wonokromo;Puskesmas Jagir;LABORATORIUM;;;0
Maret;Surabaya Selatan;Wonokromo;Puskesmas Jagir;LANSIA;21;770;791
Maret;Surabaya Selatan;Wonokromo;Puskesmas Jagir;MATA;;;0
Maret;Surabaya Selatan;Wonokromo;Puskesmas Jagir;PKPR;;;0
Maret;Surabaya Selatan;Wonokromo;Puskesmas Jagir;Poli PCR-SWAB;;;0
Maret;Surabaya Selatan;Wonokromo;Puskesmas Jagir;PSIKOLOGI;3;29;32
Maret;Surabaya Selatan;Wonokromo;Puskesmas Jagir;PTRM;1;8;9
Maret;Surabaya Selatan;Wonokromo;Puskesmas Jagir;RAWAT INAP;29;27;56
Maret;Surabaya Selatan;Wonokromo;Puskesmas Jagir;SANITASI;;;0
Maret;Surabaya Selatan;Wonokromo;Puskesmas Jagir;STD;;;0
Maret;Surabaya Selatan;Wonokromo;Puskesmas Jagir;TBC/PARU;;;0
Maret;Surabaya Selatan;Wonokromo;Puskesmas Jagir;UMUM;310;1932;2242
Maret;Surabaya Selatan;Wonokromo;Puskesmas Jagir;VCT;;;0
Maret;Surabaya Selatan;Wonocolo;Puskesmas Jemursari;BATRA;0;14;14
Maret;Surabaya Selatan;Wonocolo;Puskesmas Jemursari;GIGI;22;115;137
Maret;Surabaya Selatan;Wonocolo;Puskesmas Jemursari;GIZI;7;12;19
Maret;Surabaya Selatan;Wonocolo;Puskesmas Jemursari;INSTALASI GAWAT DARURAT;;;0
Maret;Surabaya Selatan;Wonocolo;Puskesmas Jemursari;KIA;67;261;328
Maret;Surabaya Selatan;Wonocolo;Puskesmas Jemursari;LABORATORIUM;;;0
Maret;Surabaya Selatan;Wonocolo;Puskesmas Jemursari;LANSIA;6;332;338
Maret;Surabaya Selatan;Wonocolo;Puskesmas Jemursari;MATA;;;0
Maret;Surabaya Selatan;Wonocolo;Puskesmas Jemursari;PKPR;;;0
Maret;Surabaya Selatan;Wonocolo;Puskesmas Jemursari;Poli PCR-SWAB;;;0
Maret;Surabaya Selatan;Wonocolo;Puskesmas Jemursari;PSIKOLOGI;3;4;7
Maret;Surabaya Selatan;Wonocolo;Puskesmas Jemursari;PTRM;;;0
Maret;Surabaya Selatan;Wonocolo;Puskesmas Jemursari;RAWAT INAP;;;0
Maret;Surabaya Selatan;Wonocolo;Puskesmas Jemursari;SANITASI;;;0
Maret;Surabaya Selatan;Wonocolo;Puskesmas Jemursari;STD;;;0
Maret;Surabaya Selatan;Wonocolo;Puskesmas Jemursari;TBC/PARU;;;0
Maret;Surabaya Selatan;Wonocolo;Puskesmas Jemursari;UMUM;150;1051;1201
Maret;Surabaya Selatan;Wonocolo;Puskesmas Jemursari;VCT;;;0
Maret;Surabaya Barat;Lakarsantri;Puskesmas Jeruk;BATRA;0;8;8
Maret;Surabaya Barat;Lakarsantri;Puskesmas Jeruk;GIGI;41;153;194
Maret;Surabaya Barat;Lakarsantri;Puskesmas Jeruk;GIZI;;;0
Maret;Surabaya Barat;Lakarsantri;Puskesmas Jeruk;INSTALASI GAWAT DARURAT;;;0
Maret;Surabaya Barat;Lakarsantri;Puskesmas Jeruk;KIA;43;134;177
Maret;Surabaya Barat;Lakarsantri;Puskesmas Jeruk;LABORATORIUM;;;0
Maret;Surabaya Barat;Lakarsantri;Puskesmas Jeruk;LANSIA;1;181;182
Maret;Surabaya Barat;Lakarsantri;Puskesmas Jeruk;MATA;;;0
Maret;Surabaya Barat;Lakarsantri;Puskesmas Jeruk;PKPR;;;0
Maret;Surabaya Barat;Lakarsantri;Puskesmas Jeruk;Poli PCR-SWAB;;;0
Maret;Surabaya Barat;Lakarsantri;Puskesmas Jeruk;PSIKOLOGI;0;4;4
Maret;Surabaya Barat;Lakarsantri;Puskesmas Jeruk;PTRM;;;0
Maret;Surabaya Barat;Lakarsantri;Puskesmas Jeruk;RAWAT INAP;;;0
Maret;Surabaya Barat;Lakarsantri;Puskesmas Jeruk;SANITASI;;;0
Maret;Surabaya Barat;Lakarsantri;Puskesmas Jeruk;STD;;;0
Maret;Surabaya Barat;Lakarsantri;Puskesmas Jeruk;TBC/PARU;15;146;161
Maret;Surabaya Barat;Lakarsantri;Puskesmas Jeruk;UMUM;187;785;972
Maret;Surabaya Barat;Lakarsantri;Puskesmas Jeruk;VCT;;;0
Maret;Surabaya Timur;Mulyorejo;Puskesmas Kalijudan;BATRA;1;9;10
Maret;Surabaya Timur;Mulyorejo;Puskesmas Kalijudan;GIGI;22;113;135
Maret;Surabaya Timur;Mulyorejo;Puskesmas Kalijudan;GIZI;;;0
